MacroTrends_Data_Download_AMZN
date,open,high,low,close,volume
2020-06-18,132.35,132.982,131.806,132.699,2487774
2020-06-19,133.904,134.872,132.95,133.751,5776963
2020-06-22,134.225,135.75,133.45,135.691,3208781
2020-06-23,136.301,139.156,135.902,138.221,4231707
2020-06-24,139,139.8,136.05,136.72,4526605
2020-06-25,136.978,137.811,135.607,137.729,2968657
2020-06-26,138.753,139.128,134.4,134.643,6500784
2020-06-29,134.501,134.84,131.504,134.019,4223422
2020-06-30,134.253,138.482,133.751,137.941,3769687
2020-07-01,137.9,144.75,137.7,143.935,6363439
2020-07-02,145.6,147.778,143.555,144.515,6593387
2020-07-06,146.749,152.994,146.5,152.852,6880642
2020-07-07,152.928,153.478,149.5,150.006,5257514
2020-07-08,151.13,154.199,150.622,154.056,5037637
2020-07-09,155.799,159.694,153.7,159.132,6388659
2020-07-10,159.588,160.75,156.785,160,5485982
2020-07-13,162.553,167.214,153.419,155.2,7720420
2020-07-14,154.45,156.369,147.5,154.2,7231933
2020-07-15,154.012,154.917,148.659,150.443,5788874
2020-07-16,148.553,151.6,145.911,149.995,6394246
2020-07-17,150.45,151.2,147.423,148.098,4761319
2020-07-20,150.01,160.068,149.701,159.842,7598178
2020-07-21,161.624,162.029,155.286,156.915,6134965
2020-07-22,156.25,157.5,153.263,154.995,4104225
2020-07-23,154.914,154.914,148.5,149.327,5656906
2020-07-24,146.5,151.579,144.4,150.445,5632413
2020-07-27,153.1,154.9,150.788,152.76,4170492
2020-07-28,152.714,153.855,149.788,150.016,3126651
2020-07-29,151.549,151.958,149.839,151.676,2974060
2020-07-30,150.7,154.6,150.25,152.594,6128265
2020-07-31,162.2,162.341,157.55,158.234,8083369
2020-08-03,159.025,159.2,155.2,155.594,5074663
2020-08-04,155.061,158.362,155.061,156.941,4694294
2020-08-05,157.189,160.679,156.365,160.251,3930025
2020-08-06,159.718,162.374,158.271,161.25,3940602
2020-08-07,161.201,162.04,157.034,158.373,3936127
2020-08-10,158.516,158.626,155.076,157.408,3167274
2020-08-11,155.66,157.961,153.65,154.033,3718057
2020-08-12,155.4,158.719,155.071,158.112,3527229
2020-08-13,159.15,160.876,157.75,158.051,3149043
2020-08-14,158.909,158.912,156,157.401,2751723
2020-08-17,158.656,159.749,157.709,159.12,2691237
2020-08-18,160.6,166,160.291,165.624,5345974
2020-08-19,165.15,165.795,162.8,163.024,4185137
2020-08-20,162.6,165.631,161.9,164.868,3332478
2020-08-21,164.75,165.72,163.77,164.236,3575862
2020-08-24,165.508,169.016,162.878,165.373,4666258
2020-08-25,164.749,167.87,163.35,167.324,3992842
2020-08-26,167.556,172.587,167.228,172.092,6508743
2020-08-27,172.503,172.65,168.9,170,4264795
2020-08-28,171.15,171.669,169.325,170.09,2896978
2020-08-31,170.449,174.75,170.25,172.548,4185885
2020-09-01,174.479,175.693,173.35,174.956,3476407
2020-09-02,177.35,177.613,174.334,176.572,3931476
2020-09-03,174.25,174.421,165.15,168.4,8161113
2020-09-04,165.9,169.075,155.557,164.731,8781754
2020-09-08,157.2,162.542,156.5,157.492,6094205
2020-09-09,160.15,165.159,159.25,163.431,5188677
2020-09-10,165.361,167.495,158.527,158.755,5330741
2020-09-11,160.434,160.867,154.199,155.811,5093982
2020-09-14,158.647,159.37,154.8,155.148,4529596
2020-09-15,156.808,158.751,155.446,157.807,4021535
2020-09-16,158.999,159.362,153.708,153.905,4531189
2020-09-17,150.462,151.472,148.628,150.436,6449050
2020-09-18,151.587,151.89,145.277,147.745,8892580
2020-09-21,145.325,148.1,143.55,148.023,6117925
2020-09-22,151.692,156.699,150.01,156.449,6948816
2020-09-23,156.022,156.35,149.619,149.993,5652667
2020-09-24,148.889,153.465,148.25,150.99,5529392
2020-09-25,152.743,155.077,149.95,154.757,4615202
2020-09-28,157.443,158.752,155.858,158.702,4224165
2020-09-29,158.77,159.413,156.627,157.244,3503398
2020-09-30,157.057,160.644,156.699,157.436,4896101
2020-10-01,160.4,161.2,158.6,161.063,4971922
2020-10-02,157.682,159.79,156.15,156.25,5613098
2020-10-05,157.292,160.126,157.042,159.96,3775332
2020-10-06,158.25,159.1,154.5,154.998,5086857
2020-10-07,156.75,160,156.619,159.785,4309439
2020-10-08,161.249,161.665,158.749,159.527,3174114
2020-10-09,160.5,164.449,159.891,164.333,4907871
2020-10-12,167.497,174.812,166.978,172.146,8364197
2020-10-13,173.4,174.619,171.211,172.182,5744697
2020-10-14,172.35,173.244,167,168.186,5828916
2020-10-15,164.6,167.794,164,166.932,5223448
2020-10-16,168.161,169.983,158,163.635,6474353
2020-10-19,164.98,166.45,159.637,160.361,5223626
2020-10-20,161.114,163.3,159.6,160.85,4509678
2020-10-21,160.625,161.694,158,159.247,4592736
2020-10-22,159.493,159.938,156.097,158.82,4212005
2020-10-23,159.55,160.266,157,160.22,3466687
2020-10-26,159.937,164.149,157.665,160.352,5901151
2020-10-27,161.247,164.583,160.565,164.316,4291047
2020-10-28,162.465,163.201,158.124,158.139,5588332
2020-10-29,160.064,162.863,158.2,160.551,6596529
2020-10-30,157.887,158.35,150.95,151.807,8396081
2020-11-02,153.087,153.985,147.506,150.224,7257350
2020-11-03,150.926,153.745,149.049,152.421,4897880
2020-11-04,157.999,162.242,156.986,162.058,6839041
2020-11-05,165.999,168.34,164.444,166.1,5789285
2020-11-06,165.232,166.1,161.6,165.568,4647330
2020-11-09,161.551,164.45,155.605,157.187,7190405
2020-11-10,154.751,155.7,150.974,151.751,6590956
2020-11-11,153.089,156.957,152.5,156.87,4366923
2020-11-12,157.998,158.794,154.303,155.514,4371209
2020-11-13,156.1,157.086,154.27,156.441,3762587
2020-11-16,154.66,157.135,153.634,156.553,3808676
2020-11-17,159.177,159.462,156.763,156.783,3444735
2020-11-18,156.7,157,155.255,155.273,2916836
2020-11-19,155.266,156.25,154.046,155.851,3010270
2020-11-20,155.851,156.645,154.902,154.97,3380138
2020-11-23,155.835,156.987,153.273,154.919,4708887
2020-11-24,155.025,156.712,154.313,155.903,3602102
2020-11-25,157.094,159.9,157.013,159.254,3790404
2020-11-27,160.563,160.809,159.503,159.767,2392867
2020-11-30,160.424,161.419,156.277,158.402,4063916
2020-12-01,159.425,162.447,157.859,161.004,4544382
2020-12-02,161.083,161.6,158.663,160.176,3129304
2020-12-03,160.273,161.432,159.066,159.337,2892039
2020-12-04,159.911,159.911,157.938,158.129,2913611
2020-12-07,157.824,159.038,157.085,157.9,2751316
2020-12-08,157.945,159.206,156.001,158.865,3286303
2020-12-09,158.395,158.721,154.4,155.21,4100836
2020-12-10,154.449,157.105,153.8,155.074,3030186
2020-12-11,154.833,155.934,153.641,155.821,3064695
2020-12-14,157.15,159.523,156.3,157.848,4155794
2020-12-15,159.051,159.425,156.525,158.256,3323686
2020-12-16,158.801,162.35,158.184,162.048,4427616
2020-12-17,162.5,163.176,161.05,161.804,3474347
2020-12-18,162.199,162.471,158.58,160.083,5995713
2020-12-21,160.001,161.348,158.3,160.309,3836846
2020-12-22,160.142,161.1,159.004,160.326,2381781
2020-12-23,160.25,160.507,159.208,159.264,2093787
2020-12-24,159.695,160.1,158.45,158.635,1451917
2020-12-28,159.7,165.2,158.635,164.198,5686787
2020-12-29,165.497,167.533,164.061,166.1,4872933
2020-12-30,167.05,167.105,164.124,164.292,3209310
2020-12-31,163.75,164.146,162.06,162.846,2957206
2021-01-04,163.5,163.6,157.201,159.331,4411449
2021-01-05,158.301,161.169,158.253,160.926,2655548
2021-01-06,157.324,159.876,156.558,156.919,4394815
2021-01-07,157.85,160.427,157.75,158.108,3514545
2021-01-08,159,159.532,157.11,159.135,3537744
2021-01-11,157.4,157.819,155.5,155.71,3669095
2021-01-12,156,157.107,154.3,156.042,3514582
2021-01-13,156.422,159.497,156.104,158.294,3321244
2021-01-14,158.376,158.9,156.03,156.374,3070919
2021-01-15,156.151,157.127,154.758,155.212,4243995
2021-01-19,155.35,157.25,154.8,156.038,3305142
2021-01-20,159.1,163.99,158.75,163.169,5309835
2021-01-21,164.65,167.428,164.478,165.35,4945051
2021-01-22,165.215,166.096,164.158,164.611,2821914
2021-01-25,166.425,168.195,162.157,164.7,3749758
2021-01-26,164.818,166.9,164.143,166.307,2955235
2021-01-27,167.074,167.326,160.354,161.629,4660158
2021-01-28,161.752,165.084,161.434,161.881,3149228
2021-01-29,161.5,161.85,159.228,160.31,4293556
2021-02-01,162.118,167.513,161.751,167.144,4160212
2021-02-02,169,171.387,168.056,169,7098637
2021-02-03,171.251,171.7,165.431,165.626,7088781
2021-02-04,166.5,167.35,163.887,166.55,3670661
2021-02-05,165.95,168.85,165.135,167.607,3620808
2021-02-08,167.925,168.25,165.2,166.147,3257391
2021-02-09,165.624,166.9,164.892,165.25,2203526
2021-02-10,165.7,165.898,162.7,164.329,3151550
2021-02-11,164.6,164.6,162.403,163.107,2301417
2021-02-12,162.5,164.012,161.665,163.885,2335339
2021-02-16,162.702,165.415,162.68,163.447,2574721
2021-02-17,163.18,166.046,162.975,165.432,3302099
2021-02-18,164.121,166.9,163.697,166.411,3033607
2021-02-19,166.411,166.675,162.288,162.495,4305184
2021-02-22,160.406,161.616,158.613,159.037,3515679
2021-02-23,156.352,160.236,154.68,159.725,4677222
2021-02-24,158.337,158.561,156.269,157.977,3011275
2021-02-25,156.837,158.913,152.388,152.858,4533801
2021-02-26,154.76,156.122,151.835,154.646,4275930
2021-03-01,156.395,157.478,154.9,157.307,2733963
2021-03-02,157.173,158.176,154.356,154.727,2595762
2021-03-03,154.059,155.389,149.75,150.25,3988725
2021-03-04,150.6,152.907,147.271,148.879,5481580
2021-03-05,150.25,150.45,144.05,150.023,5388551
2021-03-08,150.75,153.23,147.566,147.598,4185008
2021-03-09,150.9,154.548,150.257,153.143,4030032
2021-03-10,154.923,155.823,151.503,152.882,3012489
2021-03-11,155.201,156.589,154.146,155.68,2776391
2021-03-12,153.75,154.949,152.275,154.475,2421888
2021-03-15,153.729,154.112,151.605,154.084,2918592
2021-03-16,155.249,156.445,153.793,154.593,2538764
2021-03-17,153.661,158.652,153.511,156.786,3118584
2021-03-18,155.05,155.831,151.25,151.4,3657027
2021-03-19,151.462,153.864,150.831,153.748,4625354
2021-03-22,153.393,156.329,153.003,155.544,2902179
2021-03-23,156.35,159.1,156.042,156.875,3817263
2021-03-24,157.552,158.016,154.258,154.354,2958981
2021-03-25,153.65,155.489,151.857,152.313,3563469
2021-03-26,152.203,152.833,149.8,152.602,3312924
2021-03-29,152.772,154.562,151.422,153.786,2745968
2021-03-30,153.501,153.65,151.7,152.764,2337603
2021-03-31,153.203,155.967,153.125,154.704,3093896
2021-04-01,155.897,158.122,155.777,158.05,2940318
2021-04-05,158.65,161.798,158.062,161.337,3334882
2021-04-06,161.188,162.366,160.852,161.191,2537810
2021-04-07,161.69,165.181,161.182,163.969,3346227
2021-04-08,165.545,166.225,164.6,164.965,2812090
2021-04-09,165.235,168.61,164.445,168.61,4341473
2021-04-12,167.76,169.752,167.557,168.969,3281798
2021-04-13,170.042,171.6,169.781,170,3315837
2021-04-14,170.202,170.206,166.3,166.65,3145204
2021-04-15,168.55,169.85,167.6,168.954,3233580
2021-04-16,169,170.34,167.78,169.972,3186049
2021-04-19,169.516,171.797,168.008,168.6,2725405
2021-04-20,168.68,169.15,165.8,166.734,2623032
2021-04-21,165.8,168.143,165.19,168.101,2211166
2021-04-22,168.584,168.643,165.072,165.452,2580590
2021-04-23,165.955,168.75,165.425,167.044,3196652
2021-04-26,167.4,171.423,166.547,170.45,4880708
2021-04-27,172.173,173,169.9,170.872,3827140
2021-04-28,171.74,174.494,171.25,172.925,4631884
2021-04-29,175.255,175.722,171.75,173.566,7682381
2021-04-30,176.256,177.7,173.125,173.371,7009346
2021-05-03,174.236,174.332,168.635,169.324,5875530
2021-05-04,167.809,168.399,163.607,165.594,5439449
2021-05-05,166.943,167.735,163.218,163.527,3711308
2021-05-06,163.5,165.72,162.36,165.318,4447696
2021-05-07,165.954,166.544,164.454,164.581,4710276
2021-05-10,164.116,164.15,159.5,159.525,5838603
2021-05-11,156.814,161.9,156.368,161.195,4619781
2021-05-12,159.25,160.397,156.655,157.597,4936410
2021-05-13,159.273,160.192,156.65,158.074,3356877
2021-05-14,159.278,161.443,159.15,161.145,3325022
2021-05-17,162.296,164.637,161.73,163.52,3685599
2021-05-18,164.629,165.6,161.518,161.614,2828391
2021-05-19,159.75,161.738,159.2,161.59,2679708
2021-05-20,162.22,162.984,161.809,162.384,2633192
2021-05-21,162.5,162.835,159.85,160.154,4104882
2021-05-24,160.775,162.898,160.525,162.249,2422813
2021-05-25,163.333,163.991,160.688,162.952,3261109
2021-05-26,163.73,164.786,162.926,163.258,2383986
2021-05-27,162.8,163.018,161.502,161.505,2561157
2021-05-28,162.1,162.4,160.985,161.154,2331509
2021-06-01,162.175,162.549,160.453,160.932,2430045
2021-06-02,161.155,161.75,160.4,161.699,2014524
2021-06-03,160.212,160.722,159.202,159.35,2398293
2021-06-04,160.6,161.05,159.941,160.311,2249749
2021-06-07,159.867,160.4,158.61,159.9,2215756
2021-06-08,161.13,163.977,160.9,163.206,3416730
2021-06-09,163.643,164.879,163.535,164.057,2455530
2021-06-10,164.1,167.55,164.057,167.482,3476480
2021-06-11,167.482,168.329,166.673,167.342,2817352
2021-06-14,167.342,169.25,166.775,169.193,2569655
2021-06-15,169.2,169.849,168.156,169.156,2426200
2021-06-16,169.6,171.318,168.027,170.762,4202782
2021-06-17,170.159,174.86,170.05,174.462,5136531
2021-06-18,173.999,175.35,173.686,174.345,5247737
2021-06-21,173.821,174.1,171.7,172.698,3277130
2021-06-22,172.903,176.189,172.805,175.272,3345082
2021-06-23,175.25,176.05,174.16,175.191,2813342
2021-06-24,175.382,176.243,171.542,172.454,3831999
2021-06-25,173.2,173.241,169.709,170.073,3940997
2021-06-28,170.8,172.4,170.676,172.195,2242793
2021-06-29,171.941,172.801,171.152,172.407,2098439
2021-06-30,172.053,173.58,171.75,172.008,2403992
2021-07-01,171.73,172.85,170.471,171.648,2037053
2021-07-02,172.582,175.586,171.846,175.549,3176697
2021-07-06,176.505,184.274,176.45,183.787,6744768
2021-07-07,185.869,186.71,183.945,184.829,5328062
2021-07-08,182.178,187.999,181.056,186.57,5180623
2021-07-09,186.126,187.4,184.67,185.967,3748238
2021-07-12,187.2,187.865,184.84,185.928,2571635
2021-07-13,185.105,188.654,183.566,183.868,3845918
2021-07-14,185.443,185.883,183.041,184.084,3296568
2021-07-15,184.71,184.77,181.046,181.56,3185292
2021-07-16,181.665,182.303,178.523,178.682,4043706
2021-07-19,176.629,177.51,174.958,177.48,3784595
2021-07-20,178.366,179.6,175.9,178.66,3255680
2021-07-21,178.819,179.322,177.182,179.26,2318989
2021-07-22,179.361,182.001,179.113,181.902,3265352
2021-07-23,182,183.305,181.102,182.832,2436292
2021-07-26,183.658,185.604,182.363,184.991,2900068
2021-07-27,184.925,184.925,179.307,181.32,4131890
2021-07-28,181.689,182.921,180.05,181.516,2999378
2021-07-29,181.387,181.898,179.001,179.996,5519952
2021-07-30,167.398,168.407,165.349,166.38,9965593
2021-08-02,167.655,167.946,165.85,166.574,3353915
2021-08-03,167.036,169.55,164.988,168.312,4157343
2021-08-04,168.967,169.444,167.278,167.736,2183945
2021-08-05,167.811,169.45,167.046,168.799,2433503
2021-08-06,168.75,168.75,166.452,167.247,2637644
2021-08-09,167.181,167.744,166.426,167.094,2148220
2021-08-10,167.251,167.9,165.75,166.034,2412551
2021-08-11,166.572,166.885,163.889,164.605,2947249
2021-08-12,164.5,165.725,163.484,165.175,2323823
2021-08-13,165.283,165.303,164.15,164.699,2056699
2021-08-16,164.15,165,160.557,164.949,3328494
2021-08-17,163.875,164.025,161.284,162.098,3387922
2021-08-18,162.1,162.705,160,160.061,2804311
2021-08-19,159.701,161.65,159.123,159.387,3782862
2021-08-20,160.194,160.391,158.788,159.997,3358428
2021-08-23,160.595,164.045,160.5,163.294,3268131
2021-08-24,164,165.775,163.729,165.289,2551841
2021-08-25,165.493,166.05,164.307,164.959,1680306
2021-08-26,164.95,166.6,164.8,165.8,2098761
2021-08-27,166.661,167.616,165.688,167.482,2402369
2021-08-30,167.871,172.25,167.761,171.079,3192244
2021-08-31,171.24,173.629,169.78,173.54,4356413
2021-09-01,174.82,176.35,173.762,173.95,3629911
2021-09-02,174.738,175.598,172.75,173.156,2925594
2021-09-03,172.6,174.133,171.822,173.902,2578324
2021-09-07,173.9,176.405,173.847,175.464,2741184
2021-09-08,175.583,177.281,174.783,176.275,3053364
2021-09-09,176.301,177.499,174.018,174.208,2719241
2021-09-10,175.092,175.423,173.145,173.458,2397269
2021-09-13,174.14,174.898,171.9,172.859,2569022
2021-09-14,173.777,174.34,171.885,172.5,1936897
2021-09-15,172.126,174.271,170.1,173.79,2957537
2021-09-16,172.998,174.628,172.307,174.412,2583598
2021-09-17,174.421,174.87,172.607,173.126,4616556
2021-09-20,169.8,170.95,165.251,167.786,4669130
2021-09-21,168.75,168.985,166.62,167.182,2780878
2021-09-22,167.55,169.45,167.053,169.003,2411403
2021-09-23,169.003,171.448,169.003,170.8,2379414
2021-09-24,170.1,171.463,169.67,171.276,2116241
2021-09-27,168.575,170.779,166.98,170.29,3634451
2021-09-28,167.885,168.46,164.505,165.798,4430819
2021-09-29,166.105,167.565,164.893,165.056,2562268
2021-09-30,165.8,166.393,163.699,164.252,2847033
2021-10-01,164.451,165.459,162.797,164.163,2835617
2021-10-04,163.969,163.999,158.812,159.489,4523057
2021-10-05,160.225,163.036,160.123,161.05,3269208
2021-10-06,160.676,163.217,159.931,163.1,2532977
2021-10-07,164.577,166.287,164.153,165.122,2409075
2021-10-08,165.85,166.072,164.41,164.431,1998217
2021-10-11,163.75,164.63,161.905,162.315,2034203
2021-10-12,162.85,163.376,161.814,162.367,1819571
2021-10-13,163.486,164.419,163.055,164.214,2425086
2021-10-14,165.123,165.63,164.539,164.993,2112021
2021-10-15,165.571,170.521,165.2,170.451,5179941
2021-10-18,169.418,172.458,169.255,172.337,3174115
2021-10-19,171.714,172.734,171.1,172.208,2386079
2021-10-20,172.633,173.143,170.018,170.753,2139777
2021-10-21,170.712,172.014,170.15,171.751,1881385
2021-10-22,171.05,171.492,166.565,166.777,3139053
2021-10-25,166.75,167.39,164.885,166.018,2225956
2021-10-26,167.475,170.806,167.199,168.803,2698342
2021-10-27,169.4,171.85,168.573,169.624,2702224
2021-10-28,170.105,173.95,169.3,172.329,5708733
2021-10-29,165.001,168.741,163.666,168.622,6486077
2021-11-01,168.09,168.793,164.601,165.906,3608879
2021-11-02,165.751,166.556,164.178,165.637,2627590
2021-11-03,165.45,169.746,164.876,169.2,3397189
2021-11-04,168.5,174.931,168.25,173.85,5353020
2021-11-05,173.85,178.312,173.849,175.949,4996951
2021-11-08,176.162,178.95,174.393,174.449,3073992
2021-11-09,175.762,179.689,175.071,178.811,4294922
2021-11-10,178.194,180.273,173.155,174.103,4027423
2021-11-11,175.65,177.162,173.374,173.625,2264406
2021-11-12,174.25,177.036,172.353,176.258,2689434
2021-11-15,176.85,179.694,176.29,177.284,2929719
2021-11-16,176.95,178.825,176.257,177.035,2217071
2021-11-17,178.236,179.362,177.268,177.45,2560270
2021-11-18,178.318,185.21,178.05,184.803,5703538
2021-11-19,185.635,188.107,183.786,183.829,4946203
2021-11-22,183.819,185.673,178.375,178.629,4847851
2021-11-23,179.252,181.053,176.385,179.002,3692246
2021-11-24,178.133,180.682,176.842,179.02,2328018
2021-11-26,180.105,181.675,175.208,175.228,2991297
2021-11-29,177.382,179.8,176.575,178.079,3265557
2021-11-30,178.175,179.288,174.6,175.354,4001107
2021-12-01,177.25,177.994,172.08,172.186,3756995
2021-12-02,173,174.635,171.188,171.868,3236289
2021-12-03,172.75,173.493,166.93,169.49,4035550
2021-12-06,169.65,173.695,166.934,171.368,3443000
2021-12-07,174.6,177.499,173.335,176.165,3320536
2021-12-08,176.15,177.18,174.751,176.158,2262683
2021-12-09,175.75,176.969,174.139,174.171,2303091
2021-12-10,175.417,175.927,170.5,172.212,3034488
2021-12-13,172,172.1,169.13,169.568,3108450
2021-12-14,167.55,169.499,166.44,169.092,2798764
2021-12-15,168.598,173.6,165.195,173.315,3789713
2021-12-16,173.369,174.166,168.16,168.871,3043842
2021-12-17,167.71,170.898,165.614,170.018,4287758
2021-12-20,166.85,167.874,165.6,167.079,2868633
2021-12-21,167.85,170.717,165.648,170.417,2797791
2021-12-22,169.27,172.05,168.501,171.037,2751773
2021-12-23,170.428,171.975,170.15,171.068,1839412
2021-12-27,171.037,172.943,169.215,169.669,2942341
2021-12-28,170.182,172.176,169.135,170.661,2735593
2021-12-29,170.84,171.212,168.6,169.201,1787702
2021-12-30,169.7,170.888,168.524,168.645,1879155
2021-12-31,168.956,169.35,166.559,166.717,2391520
2022-01-03,167.55,170.704,166.161,170.405,3193458
2022-01-04,170.438,171.4,166.35,167.522,3536258
2022-01-05,166.883,167.126,164.357,164.357,3215136
2022-01-06,163.451,164.8,161.937,163.254,2597889
2022-01-07,163.839,165.243,162.031,162.554,2330295
2022-01-10,160.585,161.661,156.305,161.486,4389915
2022-01-11,161.5,166.35,160.702,165.362,3140279
2022-01-12,166.575,166.878,164.417,165.207,2501456
2022-01-13,165.251,166.221,161.091,161.214,2609415
2022-01-14,160.15,162.25,159.801,162.138,2298743
2022-01-18,159.105,159.734,157.665,158.917,3372072
2022-01-19,158.762,159.25,156.25,156.299,2662096
2022-01-20,156.766,158,151.351,151.667,3598666
2022-01-21,149.95,150.9,142.07,142.643,8198572
2022-01-24,139,144.945,135.352,144.544,7802237
2022-01-25,142.242,143.6,138.145,139.986,4541233
2022-01-26,144.75,145.185,137.318,138.872,4780085
2022-01-27,140.8,144.243,139.35,139.637,3875790
2022-01-28,140.861,143.998,137.929,143.978,3719599
2022-01-31,144.75,150.361,144.301,149.574,3915372
2022-02-01,150,151.708,147.628,151.193,2960992
2022-02-02,155.051,155.075,148.864,150.613,4366488
2022-02-03,141.738,144.247,138.333,138.846,11276570
2022-02-04,155.607,161.2,150.608,157.639,12672790
2022-02-07,158.52,162.691,157.25,157.936,5131219
2022-02-08,156.751,161.792,155.551,161.413,3802018
2022-02-09,162.874,163.835,160.25,161.189,3439280
2022-02-10,158.35,160.717,157.75,159.004,3413407
2022-02-11,158.135,159,152.734,153.294,3855022
2022-02-14,151.751,158.448,151.65,155.167,4161535
2022-02-15,157.605,158.007,154.637,156.51,2848533
2022-02-16,155.79,158.834,154.734,158.1,2635214
2022-02-17,158.146,160.349,154.5,154.652,3201625
2022-02-18,155.499,155.499,150.893,152.602,3180205
2022-02-22,150.479,152.982,148.486,150.197,3306412
2022-02-23,151.65,151.763,144.651,144.827,3212178
2022-02-24,139.837,151.749,139.5,151.358,5039288
2022-02-25,150.55,153.99,149.214,153.788,3119768
2022-02-28,152.425,154.45,150.85,153.563,2884171
2022-03-01,152.732,154.099,149.977,151.142,2243679
2022-03-02,150.849,152.999,148.75,152.053,2366736
2022-03-03,153.531,153.929,146.856,147.898,3259860
2022-03-04,147.159,147.85,143.807,145.641,3049156
2022-03-07,145.443,146.094,137.417,137.453,4346693
2022-03-08,136.684,140.699,133.572,136.014,4583129
2022-03-09,139.5,140.25,136.828,139.279,4132833
2022-03-10,145.685,148.674,143.978,146.818,6753145
2022-03-11,149.574,149.675,145.369,145.525,3445028
2022-03-14,145.981,147.45,140.884,141.853,3704305
2022-03-15,142.85,147.985,142,147.367,3779230
2022-03-16,148.5,153.15,147.354,153.104,4247884
2022-03-17,152.641,157.499,152.14,157.239,3646742
2022-03-18,156.813,161.594,156.011,161.251,5148138
2022-03-21,161.121,163.084,159.553,161.492,3326876
2022-03-22,161.806,166.167,161.699,164.889,3204307
2022-03-23,163.705,166.37,162.687,163.408,2790593
2022-03-24,163.749,164.118,160.05,163.65,2839903
2022-03-25,164,165.368,162.25,164.773,2454275
2022-03-28,164.975,169.038,164.9,168.99,2992691
2022-03-29,170.384,170.831,167.868,169.315,3307680
2022-03-30,168.51,168.951,165.5,166.301,2808363
2022-03-31,166.445,166.495,162.954,162.997,2998289
2022-04-01,164.15,165.827,162.32,163.56,2854475
2022-04-04,164.125,168.395,163.206,168.346,2500398
2022-04-05,167.742,168.111,163.266,164.055,2686428
2022-04-06,161.65,162.2,157.255,158.756,3952788
2022-04-07,158.4,160.079,154.512,157.785,3406839
2022-04-08,156.75,157.368,154.231,154.46,2300083
2022-04-11,152.713,154.137,150.535,151.122,2605617
2022-04-12,153.693,155.099,150.383,150.788,2758872
2022-04-13,150.018,156.025,149.6,155.541,2669544
2022-04-14,155.39,155.897,151.472,151.706,2579907
2022-04-18,151.523,154.04,150.251,152.785,2325676
2022-04-19,152.03,158.649,151.551,158.115,2746321
2022-04-20,157.603,157.603,153.604,153.998,2981501
2022-04-21,154.714,156.738,147.589,148.296,3198466
2022-04-22,148.25,149.615,143.697,144.35,3653929
2022-04-25,144.023,146.221,142.307,146.074,3093749
2022-04-26,144.8,144.856,138.93,139.391,3876458
2022-04-27,140.191,141.949,135.783,138.167,3566815
2022-04-28,142.178,145.938,140.3,144.596,5865847
2022-04-29,129.849,130.761,121.625,124.282,13633090
2022-05-02,122.401,124.668,118.375,124.5,7439449
2022-05-03,124.053,126.22,122.825,124.254,3956668
2022-05-04,123.6,126,119.183,125.928,5537268
2022-05-05,123,123.499,115.073,116.407,7219561
2022-05-06,114.85,119.05,113.081,114.772,6212995
2022-05-09,111.312,114,107.957,108.789,6406219
2022-05-10,111.25,112.643,107.171,108.859,5271691
2022-05-11,108.104,110.156,104.428,105.372,5485182
2022-05-12,102.75,110.781,102.406,106.93,6601257
2022-05-13,109.069,113.184,107.8,113.055,4684228
2022-05-16,113.1,113.993,110.354,110.811,3728287
2022-05-17,113.275,115.8,111.276,115.368,3822387
2022-05-18,111.439,112.853,106.249,107.113,5418959
2022-05-19,106.281,110.034,106.193,107.319,4407127
2022-05-20,109.568,109.898,105.009,107.591,4975032
2022-05-23,108.461,108.819,103.95,107.557,5389868
2022-05-24,104.025,105.4,101.26,104.1,5146734
2022-05-25,103.656,108.175,103.65,106.775,4656005
2022-05-26,107.97,112.665,107.453,111.077,4650130
2022-05-27,113.55,115.187,112.628,115.146,4683008
2022-05-31,116.28,121.994,115.675,120.21,7231708
2022-06-01,122.256,125.179,120.622,121.684,6376449
2022-06-02,121.684,125.61,120.045,125.511,5028034
2022-06-03,124.2,124.4,121.047,122.35,4880166
2022-06-06,125.245,128.99,123.81,124.79,135268984
2022-06-07,122.005,124.1,120.63,123,85156711
2022-06-08,122.61,123.75,120.75,121.18,64926594
2022-06-09,119.99,121.3,116.1,116.15,67029844
2022-06-10,113.415,114.5,109.05,109.65,87412250
2022-06-13,104.19,106.54,101.86,103.67,99277742
2022-06-14,104.19,104.88,101.43,102.31,69728758
2022-06-15,103.86,109.06,103.53,107.67,85011055
2022-06-16,104.47,104.58,102.01,103.66,82186305
2022-06-17,102.8,106.98,102.51,106.22,99772148
2022-06-21,108.2,111.63,103.56,108.68,70901250
2022-06-22,107.43,112.13,107.02,108.95,60040129
2022-06-23,110.39,113,107.93,112.44,64345301
2022-06-24,112.38,116.71,111.43,116.46,69867617
2022-06-27,117.09,117.98,112.7,113.22,62133238
2022-06-28,113.5,114.85,107.04,107.4,75172031
2022-06-29,107.38,110.99,106.91,108.92,66375344
2022-06-30,108.11,108.18,102.52,106.21,97679398
2022-07-01,106.29,109.75,105.847,109.56,73021172
2022-07-05,107.6,114.08,106.324,113.5,76684406
2022-07-06,113.21,115.48,112.01,114.33,66958883
2022-07-07,113.85,116.99,113.49,116.33,57872320
2022-07-08,114.6,116.58,113.69,115.54,45719688
2022-07-11,114.08,114.3,110.87,111.75,53540020
2022-07-12,112.16,113.23,108.34,109.22,54280262
